origin_district,impact_day,impacted,destination_district,visit_day,visits
1401,911,42817,408,956,0.0
1401,911,42817,409,956,0.0
1401,911,42817,501,956,3.0
1401,911,42817,502,956,0.0
1401,911,42817,503,956,1.0
1401,911,42817,504,956,2.0
1401,911,42817,505,956,2.0
1401,911,42817,506,956,0.0
1401,911,42817,507,956,0.0
1401,911,42817,601,956,5.0
1401,911,42817,602,956,0.0
1401,911,42817,603,956,0.0
1401,911,42817,604,956,0.0
1401,911,42817,605,956,0.0
1401,911,42817,606,956,0.0
1401,911,42817,607,956,1.0
1401,911,42817,608,956,0.0
1401,911,42817,609,956,0.0
1401,911,42817,610,956,0.0
1401,911,42817,611,956,1.0
1401,911,42817,612,956,0.0
1401,911,42817,613,956,5.0
1401,911,42817,614,956,5.0
1401,911,42817,615,956,2.0
1401,911,42817,616,956,0.0
1401,911,42817,617,956,0.0
1401,911,42817,618,956,0.0
1401,911,42817,619,956,0.0
1401,911,42817,701,956,6.0
1401,911,42817,702,956,0.0
1401,911,42817,703,956,0.0
1401,911,42817,704,956,1.0
1401,911,42817,705,956,0.0
1401,911,42817,706,956,0.0
1401,911,42817,707,956,0.0
1401,911,42817,708,956,0.0
1401,911,42817,709,956,0.0
1401,911,42817,710,956,1.0
1401,911,42817,711,956,0.0
1401,911,42817,801,956,23.0
1401,911,42817,802,956,2.0
1401,911,42817,803,956,0.0
1401,911,42817,804,956,0.0
1401,911,42817,805,956,2.0
1401,911,42817,806,956,5.0
1401,911,42817,807,956,1.0
1401,911,42817,808,956,0.0
1401,911,42817,809,956,1.0
1401,911,42817,810,956,0.0
1401,911,42817,811,956,0.0
1401,911,42817,812,956,0.0
1401,911,42817,813,956,0.0
1401,911,42817,814,956,1.0
1401,911,42817,815,956,2.0
1401,911,42817,816,956,0.0
1401,911,42817,817,956,0.0
1401,911,42817,818,956,0.0
1401,911,42817,819,956,0.0
1401,911,42817,820,956,0.0
1401,911,42817,821,956,9.0
1401,911,42817,822,956,0.0
1401,911,42817,901,956,6.0
1401,911,42817,902,956,11.0
1401,911,42817,903,956,0.0
1401,911,42817,904,956,0.0
1401,911,42817,905,956,0.0
1401,911,42817,1001,956,6.0
1401,911,42817,1002,956,0.0
1401,911,42817,1003,956,0.0
1401,911,42817,1004,956,1.0
1401,911,42817,1005,956,1.0
1401,911,42817,1006,956,0.0
1401,911,42817,1007,956,0.0
1401,911,42817,1008,956,0.0
1401,911,42817,1009,956,0.0
1401,911,42817,1010,956,0.0
1401,911,42817,1011,956,0.0
1401,911,42817,1012,956,0.0
1401,911,42817,1013,956,0.0
1401,911,42817,1014,956,0.0
1401,911,42817,1015,956,0.0
1401,911,42817,1101,956,116.0
1401,911,42817,1102,956,12.0
1401,911,42817,1103,956,9.0
1401,911,42817,1104,956,0.0
1401,911,42817,1105,956,0.0
1401,911,42817,1106,956,0.0
1401,911,42817,1107,956,0.0
1401,911,42817,1108,956,25.0
1401,911,42817,1109,956,1.0
1401,911,42817,1110,956,0.0
1401,911,42817,1111,956,0.0
1401,911,42817,1112,956,0.0
1401,911,42817,1113,956,0.0
1401,911,42817,1114,956,0.0
1401,911,42817,1115,956,26.0
1401,911,42817,1116,956,0.0
1401,911,42817,1117,956,0.0
1401,911,42817,1118,956,2.0
1401,911,42817,1119,956,0.0
1401,911,42817,1120,956,0.0
1401,911,42817,1121,956,0.0
1401,911,42817,1122,956,0.0
1401,911,42817,1123,956,0.0
1401,911,42817,1124,956,0.0
1401,911,42817,1125,956,0.0
1401,911,42817,1126,956,0.0
1401,911,42817,1127,956,0.0
1401,911,42817,1128,956,0.0
1401,911,42817,1201,956,136.0
1401,911,42817,1202,956,2.0
1401,911,42817,1203,956,17.0
1401,911,42817,1204,956,10.0
1401,911,42817,1205,956,0.0
1401,911,42817,1206,956,8.0
1401,911,42817,1207,956,3.0
1401,911,42817,1208,956,12.0
1401,911,42817,1209,956,4.0
1401,911,42817,1210,956,6.0
1401,911,42817,1211,956,1.0
1401,911,42817,1212,956,35.0
1401,911,42817,1213,956,2.0
1401,911,42817,1214,956,3.0
1401,911,42817,1215,956,0.0
1401,911,42817,1216,956,6.0
1401,911,42817,1217,956,0.0
1401,911,42817,1301,956,72.0
1401,911,42817,1302,956,0.0
1401,911,42817,1303,956,0.0
1401,911,42817,1304,956,4.0
1401,911,42817,1305,956,0.0
1401,911,42817,1306,956,3.0
1401,911,42817,1307,956,9.0
1401,911,42817,1308,956,0.0
1401,911,42817,1309,956,9.0
1401,911,42817,1310,956,7.0
1401,911,42817,1311,956,11.0
1401,911,42817,1312,956,0.0
1401,911,42817,1313,956,0.0
1401,911,42817,1314,956,0.0
1401,911,42817,1315,956,0.0
1401,911,42817,1402,956,151.0
1401,911,42817,1403,956,27.0
1401,911,42817,1404,956,10.0
1401,911,42817,1405,956,41.0
1401,911,42817,1406,956,124.0
1401,911,42817,1407,956,14.0
1401,911,42817,1501,956,20.0
1401,911,42817,1502,956,3.0
1401,911,42817,1503,956,0.0
1401,911,42817,1504,956,0.0
1401,911,42817,1505,956,0.0
1401,911,42817,1506,956,1.0
1401,911,42817,1507,956,0.0
1401,911,42817,1601,956,196.0
1401,911,42817,1602,956,69.0
1401,911,42817,1603,956,1.0
1401,911,42817,1604,956,0.0
1401,911,42817,1605,956,0.0
1401,911,42817,1606,956,4.0
1401,911,42817,1607,956,0.0
1401,911,42817,1608,956,0.0
1401,911,42817,1609,956,0.0
1401,911,42817,1610,956,1.0
1401,911,42817,1611,956,1.0
1401,911,42817,1612,956,20.0
1401,911,42817,1613,956,8.0
1401,911,42817,1614,956,9.0
1401,911,42817,1615,956,4.0
1401,911,42817,1701,956,21.0
1401,911,42817,1702,956,0.0
1401,911,42817,1703,956,0.0
1401,911,42817,1704,956,1.0
1401,911,42817,1705,956,0.0
1401,911,42817,1706,956,6.0
1401,911,42817,1707,956,0.0
1401,911,42817,1708,956,0.0
1401,911,42817,1709,956,0.0
1401,911,42817,1710,956,0.0
1401,911,42817,1711,956,0.0
1401,911,42817,1801,956,30.0
1401,911,42817,1802,956,0.0
1401,911,42817,1803,956,0.0
1401,911,42817,1804,956,2.0
1401,911,42817,1805,956,0.0
1401,911,42817,1806,956,0.0
1401,911,42817,1807,956,0.0
1401,911,42817,1808,956,4.0
1401,911,42817,1809,956,0.0
1401,911,42817,1810,956,0.0
1401,911,42817,1811,956,2.0
1401,911,42817,1812,956,1.0
1401,911,42817,1813,956,0.0
1401,911,42817,1814,956,0.0
1401,911,42817,1901,956,2.0
1401,911,42817,1902,956,0.0
1401,911,42817,1903,956,0.0
1401,911,42817,1904,956,0.0
1401,911,42817,1905,956,0.0
1401,911,42817,1906,956,0.0
1401,911,42817,1907,956,0.0
1401,911,42817,2001,956,10.0
1401,911,42817,2002,956,1.0
1401,911,42817,2003,956,7.0
1401,911,42817,2004,956,0.0
1401,911,42817,2005,956,0.0
1401,911,42817,2006,956,0.0
1401,911,42817,2007,956,0.0
1401,911,42817,2008,956,0.0
1401,911,42817,2009,956,0.0
1401,911,42817,2010,956,0.0
1401,911,42817,2011,956,0.0
1401,911,42817,2012,956,0.0
1401,911,42817,2013,956,0.0
1401,911,42817,2014,956,11.0
1401,911,42817,2015,956,0.0
1401,911,42817,2016,956,1.0
1401,911,42817,2101,956,0.0
1401,911,42817,2102,956,0.0
1401,911,42817,2103,956,0.0
1401,911,42817,2104,956,0.0
1401,911,42817,2105,956,1.0
1401,911,42817,2106,956,0.0
1401,911,42817,2107,956,0.0
1401,911,42817,2108,956,0.0
1401,911,42817,2109,956,0.0
1401,911,42817,2110,956,0.0
1401,911,42817,2111,956,0.0
1401,911,42817,2201,956,19.0
1401,911,42817,2202,956,0.0
1401,911,42817,2203,956,0.0
1401,911,42817,2204,956,0.0
1401,911,42817,2205,956,2.0
1401,911,42817,2301,956,1.0
1401,911,42817,2302,956,0.0
1401,911,42817,2303,956,0.0
1401,911,42817,2304,956,0.0
1401,911,42817,2305,956,0.0
1401,911,42817,2306,956,0.0
1401,911,42817,2307,956,14.0
1401,911,42817,2308,956,0.0
1401,911,42817,2309,956,0.0
1401,911,42817,2310,956,0.0
1401,911,42817,2311,956,0.0
1401,911,42817,2312,956,0.0
1401,911,42817,2313,956,0.0
1401,911,42817,2401,956,43.0
1401,911,42817,2402,956,0.0
1401,911,42817,2403,956,147.0
1401,911,42817,2404,956,0.0
1401,911,42817,2405,956,3.0
1401,911,42817,2406,956,0.0
1401,911,42817,2407,956,0.0
1401,911,42817,2408,956,1.0
1401,911,42817,2409,956,0.0
1401,911,42817,2410,956,0.0
1401,911,42817,2411,956,1.0
1401,911,42817,2412,956,0.0
1401,911,42817,2413,956,0.0
1401,911,42817,2414,956,0.0
1401,911,42817,2415,956,0.0
1401,911,42817,2416,956,2.0
1401,911,42817,2501,956,4.0
1401,911,42817,2502,956,0.0
1401,911,42817,2503,956,0.0
1401,911,42817,2504,956,0.0
1401,911,42817,2505,956,0.0
1401,911,42817,2506,956,0.0
1401,911,42817,2507,956,0.0
1401,911,42817,2508,956,0.0
1401,911,42817,2509,956,0.0
1401,911,42817,2510,956,0.0
1401,911,42817,2511,956,0.0
1401,911,42817,2601,956,1.0
1401,911,42817,2602,956,0.0
1401,911,42817,2603,956,0.0
1401,911,42817,2604,956,0.0
1401,911,42817,2605,956,0.0
1401,911,42817,2701,956,3.0
1401,911,42817,2702,956,0.0
1401,911,42817,2703,956,0.0
1401,911,42817,2704,956,0.0
1401,911,42817,2705,956,0.0
1401,911,42817,2706,956,0.0
1401,911,42817,2707,956,0.0
1401,911,42817,2708,956,0.0
1401,911,42817,2709,956,0.0
1401,911,42817,2710,956,0.0
1401,911,42817,2801,956,11.0
1401,911,42817,2802,956,0.0
1401,911,42817,2803,956,0.0
1401,911,42817,2804,956,0.0
1401,911,42817,2805,956,0.0
1401,911,42817,2806,956,0.0
1401,911,42817,2807,956,0.0
1401,911,42817,2901,956,5.0
1401,911,42817,2902,956,2.0
1401,911,42817,2903,956,0.0
1401,911,42817,2904,956,0.0
1401,911,42817,2905,956,0.0
1401,911,42817,2906,956,0.0
1401,911,42817,2907,956,0.0
1401,911,42817,2908,956,0.0
1401,911,42817,2909,956,0.0
1401,911,42817,2910,956,0.0
1401,911,42817,2911,956,4.0
1401,911,42817,2912,956,0.0
1401,911,42817,2913,956,0.0
1401,911,42817,2914,956,0.0
1401,911,42817,2915,956,0.0
1401,911,42817,2916,956,0.0
1401,911,42817,2917,956,0.0
1401,911,42817,2918,956,0.0
1401,911,42817,2919,956,0.0
1401,911,42817,3001,956,3.0
1401,911,42817,3002,956,0.0
1401,911,42817,3003,956,0.0
1401,911,42817,3004,956,0.0
1401,911,42817,3005,956,0.0
1401,911,42817,3006,956,0.0
1401,911,42817,3007,956,0.0
1401,911,42817,3008,956,0.0
1401,911,42817,3101,956,10.0
1401,911,42817,3102,956,1.0
1401,911,42817,3103,956,0.0
1401,911,42817,3104,956,0.0
1401,911,42817,3105,956,0.0
1401,911,42817,3106,956,0.0
1401,911,42817,3107,956,0.0
1401,911,42817,3201,956,6.0
1401,911,42817,3202,956,1.0
1401,911,42817,3203,956,0.0
1401,911,42817,3204,956,0.0
1401,911,42817,3205,956,0.0
1401,911,42817,3206,956,2.0
1401,911,42817,3207,956,0.0
1401,911,42817,3208,956,0.0
1401,911,42817,3209,956,3.0
1401,911,42817,3210,956,0.0
1401,911,42817,3211,956,0.0
1401,911,42817,3212,956,0.0
1401,911,42817,3213,956,0.0
1401,911,42817,3301,956,0.0
1401,911,42817,3302,956,0.0
1401,911,42817,3303,956,0.0
1401,911,42817,3304,956,0.0
1401,911,42817,3305,956,0.0
1401,911,42817,3306,956,3.0
1401,911,42817,3307,956,3.0
1401,911,42817,3401,956,1.0
1401,911,42817,3402,956,0.0
1401,911,42817,3403,956,0.0
1401,911,42817,3404,956,0.0
1401,911,42817,3405,956,0.0
1401,911,42817,3406,956,0.0
1401,911,42817,3407,956,0.0
1401,911,42817,3408,956,0.0
1401,911,42817,3409,956,0.0
1401,911,42817,101,971,1214.0
1401,911,42817,102,971,4.0
1401,911,42817,103,971,0.0
1401,911,42817,104,971,0.0
1401,911,42817,105,971,1.0
1401,911,42817,106,971,0.0
1401,911,42817,107,971,82.0
1401,911,42817,108,971,16.0
1401,911,42817,109,971,10.0
1401,911,42817,110,971,46.0
1401,911,42817,111,971,2.0
1401,911,42817,112,971,2.0
1401,911,42817,113,971,0.0
1401,911,42817,114,971,0.0
1401,911,42817,115,971,0.0
1401,911,42817,201,971,6.0
1401,911,42817,202,971,12.0
1401,911,42817,203,971,0.0
1401,911,42817,204,971,0.0
1401,911,42817,205,971,3.0
1401,911,42817,206,971,0.0
1401,911,42817,207,971,4.0
1401,911,42817,301,971,14.0
1401,911,42817,302,971,8.0
1401,911,42817,303,971,0.0
1401,911,42817,304,971,3.0
1401,911,42817,305,971,0.0
1401,911,42817,306,971,0.0
1401,911,42817,307,971,0.0
1401,911,42817,308,971,11.0
1401,911,42817,309,971,1.0
1401,911,42817,310,971,0.0
1401,911,42817,401,971,4.0
1401,911,42817,402,971,0.0
1401,911,42817,403,971,0.0
1401,911,42817,404,971,0.0
1401,911,42817,405,971,0.0
1401,911,42817,406,971,0.0
1401,911,42817,407,971,5.0
1401,911,42817,408,971,0.0
1401,911,42817,409,971,0.0
1401,911,42817,501,971,3.0
1401,911,42817,502,971,0.0
1401,911,42817,503,971,1.0
1401,911,42817,504,971,0.0
1401,911,42817,505,971,3.0
1401,911,42817,506,971,0.0
1401,911,42817,507,971,0.0
1401,911,42817,601,971,6.0
1401,911,42817,602,971,0.0
1401,911,42817,603,971,0.0
1401,911,42817,604,971,0.0
1401,911,42817,605,971,0.0
1401,911,42817,606,971,0.0
1401,911,42817,607,971,1.0
1401,911,42817,608,971,0.0
1401,911,42817,609,971,0.0
1401,911,42817,610,971,0.0
1401,911,42817,611,971,1.0
1401,911,42817,612,971,0.0
1401,911,42817,613,971,5.0
1401,911,42817,614,971,4.0
1401,911,42817,615,971,2.0
1401,911,42817,616,971,0.0
1401,911,42817,617,971,0.0
1401,911,42817,618,971,1.0
1401,911,42817,619,971,0.0
1401,911,42817,701,971,10.0
1401,911,42817,702,971,0.0
1401,911,42817,703,971,1.0
1401,911,42817,704,971,0.0
1401,911,42817,705,971,0.0
1401,911,42817,706,971,0.0
1401,911,42817,707,971,0.0
1401,911,42817,708,971,0.0
1401,911,42817,709,971,0.0
1401,911,42817,710,971,0.0
1401,911,42817,711,971,0.0
1401,911,42817,801,971,26.0
1401,911,42817,802,971,2.0
1401,911,42817,803,971,0.0
1401,911,42817,804,971,0.0
1401,911,42817,805,971,2.0
1401,911,42817,806,971,4.0
1401,911,42817,807,971,1.0
1401,911,42817,808,971,0.0
1401,911,42817,809,971,2.0
1401,911,42817,810,971,0.0
1401,911,42817,811,971,0.0
1401,911,42817,812,971,0.0
1401,911,42817,813,971,1.0
1401,911,42817,814,971,1.0
1401,911,42817,815,971,2.0
1401,911,42817,816,971,0.0
1401,911,42817,817,971,0.0
1401,911,42817,818,971,0.0
1401,911,42817,819,971,0.0
1401,911,42817,820,971,0.0
1401,911,42817,821,971,14.0
1401,911,42817,822,971,0.0
1401,911,42817,901,971,9.0
1401,911,42817,902,971,12.0
1401,911,42817,903,971,0.0
1401,911,42817,904,971,0.0
1401,911,42817,905,971,1.0
1401,911,42817,1001,971,4.0
1401,911,42817,1002,971,0.0
1401,911,42817,1003,971,0.0
1401,911,42817,1004,971,1.0
1401,911,42817,1005,971,1.0
1401,911,42817,1006,971,0.0
1401,911,42817,1007,971,0.0
1401,911,42817,1008,971,0.0
1401,911,42817,1009,971,0.0
1401,911,42817,1010,971,0.0
1401,911,42817,1011,971,0.0
1401,911,42817,1012,971,0.0
1401,911,42817,1013,971,0.0
1401,911,42817,1014,971,0.0
1401,911,42817,1015,971,0.0
1401,911,42817,1101,971,117.0
1401,911,42817,1102,971,9.0
1401,911,42817,1103,971,11.0
1401,911,42817,1104,971,0.0
1401,911,42817,1105,971,0.0
1401,911,42817,1106,971,0.0
1401,911,42817,1107,971,2.0
1401,911,42817,1108,971,27.0
1401,911,42817,1109,971,3.0
1401,911,42817,1110,971,0.0
1401,911,42817,1111,971,0.0
1401,911,42817,1112,971,0.0
1401,911,42817,1113,971,0.0
1401,911,42817,1114,971,0.0
1401,911,42817,1115,971,32.0
1401,911,42817,1116,971,0.0
1401,911,42817,1117,971,0.0
1401,911,42817,1118,971,1.0
1401,911,42817,1119,971,0.0
1401,911,42817,1120,971,0.0
1401,911,42817,1121,971,0.0
1401,911,42817,1122,971,0.0
1401,911,42817,1123,971,0.0
1401,911,42817,1124,971,0.0
1401,911,42817,1125,971,0.0
1401,911,42817,1126,971,0.0
1401,911,42817,1127,971,0.0
1401,911,42817,1128,971,0.0
1401,911,42817,1201,971,122.0
1401,911,42817,1202,971,3.0
1401,911,42817,1203,971,11.0
1401,911,42817,1204,971,9.0
1401,911,42817,1205,971,0.0
1401,911,42817,1206,971,3.0
1401,911,42817,1207,971,2.0
1401,911,42817,1208,971,6.0
1401,911,42817,1209,971,3.0
1401,911,42817,1210,971,7.0
1401,911,42817,1211,971,2.0
1401,911,42817,1212,971,37.0
1401,911,42817,1213,971,0.0
1401,911,42817,1214,971,4.0
1401,911,42817,1215,971,0.0
1401,911,42817,1216,971,11.0
1401,911,42817,1217,971,0.0
1401,911,42817,1301,971,71.0
1401,911,42817,1302,971,0.0
1401,911,42817,1303,971,0.0
1401,911,42817,1304,971,3.0
1401,911,42817,1305,971,0.0
1401,911,42817,1306,971,1.0
1401,911,42817,1307,971,6.0
1401,911,42817,1308,971,0.0
1401,911,42817,1309,971,10.0
1401,911,42817,1310,971,5.0
1401,911,42817,1311,971,10.0
1401,911,42817,1312,971,0.0
1401,911,42817,1313,971,0.0
1401,911,42817,1314,971,0.0
1401,911,42817,1315,971,0.0
1401,911,42817,1402,971,147.0
1401,911,42817,1403,971,27.0
1401,911,42817,1404,971,12.0
1401,911,42817,1405,971,50.0
1401,911,42817,1406,971,128.0
1401,911,42817,1407,971,12.0
1401,911,42817,1501,971,19.0
1401,911,42817,1502,971,1.0
1401,911,42817,1503,971,0.0
1401,911,42817,1504,971,0.0
1401,911,42817,1505,971,0.0
1401,911,42817,1506,971,1.0
1401,911,42817,1507,971,0.0
1401,911,42817,1601,971,184.0
1401,911,42817,1602,971,63.0
1401,911,42817,1603,971,2.0
1401,911,42817,1604,971,0.0
1401,911,42817,1605,971,0.0
1401,911,42817,1606,971,2.0
1401,911,42817,1607,971,1.0
1401,911,42817,1608,971,0.0
1401,911,42817,1609,971,0.0
1401,911,42817,1610,971,0.0
1401,911,42817,1611,971,1.0
1401,911,42817,1612,971,20.0
1401,911,42817,1613,971,12.0
1401,911,42817,1614,971,8.0
1401,911,42817,1615,971,6.0
1401,911,42817,1701,971,24.0
1401,911,42817,1702,971,0.0
1401,911,42817,1703,971,0.0
1401,911,42817,1704,971,1.0
1401,911,42817,1705,971,0.0
1401,911,42817,1706,971,6.0
1401,911,42817,1707,971,0.0
1401,911,42817,1708,971,0.0
1401,911,42817,1709,971,0.0
1401,911,42817,1710,971,0.0
1401,911,42817,1711,971,0.0
1401,911,42817,1801,971,31.0
1401,911,42817,1802,971,0.0
1401,911,42817,1803,971,0.0
1401,911,42817,1804,971,2.0
1401,911,42817,1805,971,0.0
1401,911,42817,1806,971,0.0
1401,911,42817,1807,971,0.0
1401,911,42817,1808,971,3.0
1401,911,42817,1809,971,1.0
1401,911,42817,1810,971,0.0
1401,911,42817,1811,971,2.0
1401,911,42817,1812,971,1.0
1401,911,42817,1813,971,0.0
1401,911,42817,1814,971,0.0
1401,911,42817,1901,971,1.0
1401,911,42817,1902,971,0.0
1401,911,42817,1903,971,1.0
1401,911,42817,1904,971,0.0
1401,911,42817,1905,971,2.0
1401,911,42817,1906,971,0.0
1401,911,42817,1907,971,0.0
1401,911,42817,2001,971,11.0
1401,911,42817,2002,971,0.0
1401,911,42817,2003,971,10.0
1401,911,42817,2004,971,0.0
1401,911,42817,2005,971,0.0
1401,911,42817,2006,971,0.0
1401,911,42817,2007,971,0.0
1401,911,42817,2008,971,0.0
1401,911,42817,2009,971,0.0
1401,911,42817,2010,971,0.0
1401,911,42817,2011,971,1.0
1401,911,42817,2012,971,0.0
1401,911,42817,2013,971,0.0
1401,911,42817,2014,971,13.0
1401,911,42817,2015,971,0.0
1401,911,42817,2016,971,1.0
1401,911,42817,2101,971,0.0
1401,911,42817,2102,971,0.0
1401,911,42817,2103,971,0.0
1401,911,42817,2104,971,0.0
1401,911,42817,2105,971,1.0
1401,911,42817,2106,971,0.0
1401,911,42817,2107,971,0.0
1401,911,42817,2108,971,0.0
1401,911,42817,2109,971,0.0
1401,911,42817,2110,971,0.0
1401,911,42817,2111,971,0.0
1401,911,42817,2201,971,22.0
1401,911,42817,2202,971,0.0
1401,911,42817,2203,971,0.0
1401,911,42817,2204,971,0.0
1401,911,42817,2205,971,1.0
1401,911,42817,2301,971,5.0
1401,911,42817,2302,971,0.0
1401,911,42817,2303,971,0.0
1401,911,42817,2304,971,0.0
1401,911,42817,2305,971,0.0
1401,911,42817,2306,971,0.0
1401,911,42817,2307,971,17.0
1401,911,42817,2308,971,0.0
1401,911,42817,2309,971,0.0
1401,911,42817,2310,971,0.0
1401,911,42817,2311,971,0.0
1401,911,42817,2312,971,0.0
1401,911,42817,2313,971,0.0
1401,911,42817,2401,971,46.0
1401,911,42817,2402,971,1.0
1401,911,42817,2403,971,176.0
1401,911,42817,2404,971,0.0
1401,911,42817,2405,971,1.0
1401,911,42817,2406,971,0.0
1401,911,42817,2407,971,2.0
1401,911,42817,2408,971,1.0
1401,911,42817,2409,971,0.0
1401,911,42817,2410,971,0.0
1401,911,42817,2411,971,0.0
1401,911,42817,2412,971,0.0
1401,911,42817,2413,971,0.0
1401,911,42817,2414,971,0.0
1401,911,42817,2415,971,0.0
1401,911,42817,2416,971,2.0
1401,911,42817,2501,971,6.0
1401,911,42817,2502,971,0.0
1401,911,42817,2503,971,0.0
1401,911,42817,2504,971,0.0
1401,911,42817,2505,971,0.0
1401,911,42817,2506,971,0.0
1401,911,42817,2507,971,0.0
1401,911,42817,2508,971,0.0
1401,911,42817,2509,971,0.0
1401,911,42817,2510,971,0.0
1401,911,42817,2511,971,0.0
1401,911,42817,2601,971,2.0
1401,911,42817,2602,971,0.0
1401,911,42817,2603,971,0.0
1401,911,42817,2604,971,0.0
1401,911,42817,2605,971,0.0
1401,911,42817,2701,971,4.0
1401,911,42817,2702,971,0.0
1401,911,42817,2703,971,0.0
1401,911,42817,2704,971,0.0
1401,911,42817,2705,971,0.0
1401,911,42817,2706,971,0.0
1401,911,42817,2707,971,0.0
1401,911,42817,2708,971,0.0
1401,911,42817,2709,971,0.0
1401,911,42817,2710,971,0.0
1401,911,42817,2801,971,11.0
1401,911,42817,2802,971,0.0
1401,911,42817,2803,971,0.0
1401,911,42817,2804,971,0.0
1401,911,42817,2805,971,0.0
1401,911,42817,2806,971,0.0
1401,911,42817,2807,971,0.0
1401,911,42817,2901,971,4.0
1401,911,42817,2902,971,2.0
1401,911,42817,2903,971,0.0
1401,911,42817,2904,971,0.0
1401,911,42817,2905,971,0.0
1401,911,42817,2906,971,0.0
1401,911,42817,2907,971,0.0
1401,911,42817,2908,971,0.0
1401,911,42817,2909,971,0.0
1401,911,42817,2910,971,0.0
1401,911,42817,2911,971,5.0
1401,911,42817,2912,971,0.0
1401,911,42817,2913,971,0.0
1401,911,42817,2914,971,0.0
1401,911,42817,2915,971,0.0
1401,911,42817,2916,971,0.0
1401,911,42817,2917,971,0.0
1401,911,42817,2918,971,0.0
1401,911,42817,2919,971,0.0
1401,911,42817,3001,971,3.0
1401,911,42817,3002,971,0.0
1401,911,42817,3003,971,0.0
1401,911,42817,3004,971,0.0
1401,911,42817,3005,971,0.0
1401,911,42817,3006,971,0.0
1401,911,42817,3007,971,0.0
1401,911,42817,3008,971,0.0
1401,911,42817,3101,971,9.0
1401,911,42817,3102,971,2.0
1401,911,42817,3103,971,0.0
1401,911,42817,3104,971,0.0
1401,911,42817,3105,971,0.0
1401,911,42817,3106,971,0.0
1401,911,42817,3107,971,0.0
1401,911,42817,3201,971,8.0
1401,911,42817,3202,971,1.0
1401,911,42817,3203,971,0.0
1401,911,42817,3204,971,0.0
1401,911,42817,3205,971,0.0
1401,911,42817,3206,971,1.0
1401,911,42817,3207,971,0.0
1401,911,42817,3208,971,1.0
1401,911,42817,3209,971,1.0
1401,911,42817,3210,971,0.0
1401,911,42817,3211,971,0.0
1401,911,42817,3212,971,0.0
1401,911,42817,3213,971,0.0
1401,911,42817,3301,971,0.0
1401,911,42817,3302,971,0.0
1401,911,42817,3303,971,0.0
1401,911,42817,3304,971,0.0
1401,911,42817,3305,971,0.0
1401,911,42817,3306,971,3.0
1401,911,42817,3307,971,1.0
1401,911,42817,3401,971,1.0
1401,911,42817,3402,971,0.0
1401,911,42817,3403,971,0.0
1401,911,42817,3404,971,0.0
1401,911,42817,3405,971,0.0
1401,911,42817,3406,971,0.0
1401,911,42817,3407,971,0.0
1401,911,42817,3408,971,0.0
1401,911,42817,3409,971,0.0
1401,911,42817,101,986,1256.0
1401,911,42817,102,986,6.0
1401,911,42817,103,986,0.0
1401,911,42817,104,986,0.0
1401,911,42817,105,986,1.0
1401,911,42817,106,986,0.0
1401,911,42817,107,986,87.0
1401,911,42817,108,986,20.0
1401,911,42817,109,986,7.0
1401,911,42817,110,986,46.0
1401,911,42817,111,986,2.0
1401,911,42817,112,986,1.0
1401,911,42817,113,986,0.0
1401,911,42817,114,986,1.0
1401,911,42817,115,986,0.0
1401,911,42817,201,986,3.0
1401,911,42817,202,986,11.0
1401,911,42817,203,986,0.0
1401,911,42817,204,986,1.0
1401,911,42817,205,986,2.0
1401,911,42817,206,986,0.0
1401,911,42817,207,986,4.0
1401,911,42817,301,986,10.0
1401,911,42817,302,986,5.0
1401,911,42817,303,986,0.0
